Luminosity:  35867.059983

dimu_hO3_4DYJetsToLL_M_10To50_asym: -nan
dimu_hO3_4DYJetsToLL_M_10To50_asym_err: nan
dimu_hO3_4DYJetsToLL_M_10To50_Nplus: 0.000000
dimu_hO3_4DYJetsToLL_M_10To50_Nplus_err: 0.000000
dimu_hO3_4DYJetsToLL_M_10To50_fplus: -nan
dimu_hO3_4DYJetsToLL_M_10To50_Nminus: 0.000000
dimu_hO3_4DYJetsToLL_M_10To50_Nminus_err: 0.000000
dimu_hO3_4DYJetsToLL_M_10To50_fminus: -nan
dimu_hO3_4DYJetsToLL_M_10To50_total: 0.000000

dimu_hO3_4DYJetsToLL_M_50_asym: -0.071180
dimu_hO3_4DYJetsToLL_M_50_asym_err: 0.103325
dimu_hO3_4DYJetsToLL_M_50_Nplus: 62.027097
dimu_hO3_4DYJetsToLL_M_50_Nplus_err: 17.451276
dimu_hO3_4DYJetsToLL_M_50_fplus: 0.464410
dimu_hO3_4DYJetsToLL_M_50_Nminus: 71.533979
dimu_hO3_4DYJetsToLL_M_50_Nminus_err: 16.179075
dimu_hO3_4DYJetsToLL_M_50_fminus: 0.535590
dimu_hO3_4DYJetsToLL_M_50_total: 133.561076

dimu_hO3_4ST_tW_antitop_asym: 0.026738
dimu_hO3_4ST_tW_antitop_asym_err: 0.039321
dimu_hO3_4ST_tW_antitop_Nplus: 60.864466
dimu_hO3_4ST_tW_antitop_Nplus_err: 10.459886
dimu_hO3_4ST_tW_antitop_fplus: 0.513369
dimu_hO3_4ST_tW_antitop_Nminus: 57.694412
dimu_hO3_4ST_tW_antitop_Nminus_err: 8.780673
dimu_hO3_4ST_tW_antitop_fminus: 0.486631
dimu_hO3_4ST_tW_antitop_total: 118.558878

dimu_hO3_4ST_tW_top_asym: 0.016625
dimu_hO3_4ST_tW_top_asym_err: 0.040159
dimu_hO3_4ST_tW_top_Nplus: 57.992183
dimu_hO3_4ST_tW_top_Nplus_err: 8.915670
dimu_hO3_4ST_tW_top_fplus: 0.508313
dimu_hO3_4ST_tW_top_Nminus: 56.095430
dimu_hO3_4ST_tW_top_Nminus_err: 8.479343
dimu_hO3_4ST_tW_top_fminus: 0.491687
dimu_hO3_4ST_tW_top_total: 114.087613

dimu_hO3_4TTJets_Signal_asym: -0.003069
dimu_hO3_4TTJets_Signal_asym_err: 0.004582
dimu_hO3_4TTJets_Signal_Nplus: 4579.431385
dimu_hO3_4TTJets_Signal_Nplus_err: 83.907805
dimu_hO3_4TTJets_Signal_fplus: 0.498465
dimu_hO3_4TTJets_Signal_Nminus: 4607.627262
dimu_hO3_4TTJets_Signal_Nminus_err: 85.605533
dimu_hO3_4TTJets_Signal_fminus: 0.501535
dimu_hO3_4TTJets_Signal_total: 9187.058647

dimu_hO3_4TTJets_others_asym: 0.012445
dimu_hO3_4TTJets_others_asym_err: 0.010876
dimu_hO3_4TTJets_others_Nplus: 821.679425
dimu_hO3_4TTJets_others_Nplus_err: 28.548249
dimu_hO3_4TTJets_others_fplus: 0.506223
dimu_hO3_4TTJets_others_Nminus: 801.478535
dimu_hO3_4TTJets_others_Nminus_err: 28.424858
dimu_hO3_4TTJets_others_fminus: 0.493777
dimu_hO3_4TTJets_others_total: 1623.157960

